src_ip,dst_ip,src_port,dst_port,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
245.234.7.126,40.170.249.18,52756,80,2023/12/22 18:02,16850,11750.74184,178.041543,118.694362,59.34718101,2,1,132,66,66,66,66,0,66,66,66,0,66,66,66,0,0,40,20,20,0,8425,16383,467,7958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,66,33323,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,0,2,1,132,66
245.234.7.126,40.170.249.182,52743,80,2023/12/22 18:02,16467,12024.0481,182.1825469,121.4550313,60.72751564,2,1,132,66,66,66,66,0,66,66,66,0,66,66,66,0,0,40,20,20,0,8233.5,15986,481,7752.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,66,33323,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,0,2,1,132,66
245.234.7.126,40.170.249.18,52757,80,2023/12/22 18:02,16465,12025.50865,182.2046766,121.4697844,60.7348922,2,1,132,66,66,66,66,0,66,66,66,0,66,66,66,0,0,40,20,20,0,8232.5,16369,96,8136.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,66,33323,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,0,2,1,132,66
245.234.7.126,40.170.249.18,52753,80,2023/12/22 18:02,17232,11490.2507,174.0947075,116.0631383,58.03156917,2,1,132,66,66,66,66,0,66,66,66,0,66,66,66,0,0,40,20,20,0,8616,16780,452,8164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,66,33323,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,0,2,1,132,66
245.234.7.126,40.170.249.182,52731,80,2023/12/22 18:02,16468,12023.31795,182.1714841,121.4476561,60.72382803,2,1,132,66,66,66,66,0,66,66,66,0,66,66,66,0,0,40,20,20,0,8234,16045,423,7811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,66,33323,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,0,2,1,132,66
245.234.7.126,177.127.244.144,52800,80,2023/12/22 18:02,1311467,619.1539703,9.150058675,5.337534227,3.812524448,7,5,474,338,78,66,67.71428571,4.199125273,74,66,67.6,3.2,78,66,67.66666667,3.815174381,14.55555556,140,100,20,0,119224.2727,1284476,1,368513.6953,1311467,1284476,1,218577.8333,476732.3833,1308183,1288465,14,327045.75,555110.8531,0,0,0,0,1,0,0,0,0,0,0,0.714285714,67.66666667,65535,55,16624,2739,9681.5,6942.5,1284475,13886,649180.5,635294.5,0,0,0,0,0,0,67.71428571,67.6,0,7,5,474,338
245.234.7.126,161.80.140.79,52794,80,2023/12/22 18:02,25793209,90.33385493,1.356946319,0.620318317,0.736628002,16,19,1068,1262,78,66,66.75,2.90473751,74,66,66.42105263,1.786375026,78,66,66.57142857,2.369879012,5.616326531,320,380,20,0,758623.1765,20044089,-11,3485495.165,25763544,20044519,1,1717569.6,5088472.158,25762903,20044601,13,1431272.389,4691023.914,0,0,0,0,1,0,0,0,0,0,0,1.1875,66.57142857,65535,71,20043659,29313,3367038,7458012.047,20043708,29321,3679511.286,6947041.864,0,0,0,0,0,0,66.75,66.42105263,0,16,19,1068,1262
245.234.7.126,161.80.140.79,52795,80,2023/12/22 18:02,25792854,51.9523741,0.775408569,0.387704284,0.387704284,10,10,672,668,78,66,67.2,3.6,74,66,66.8,2.4,78,66,67,3.065941943,9.4,200,200,20,0,1357518.632,20059351,1,4579144.343,25763165,20059811,1,2862573.889,6321794.479,25762917,20059739,13,2862546.333,6324732.386,0,0,0,0,1,0,0,0,0,0,0,1,67,65535,62,20058891,29936,4037468.2,8010711.742,20058963,29937,4293031.167,7335015.086,0,0,0,0,0,0,67.2,66.8,0,10,10,672,668
245.234.7.126,161.80.140.79,52796,80,2023/12/22 18:02,25792454,90.33649919,1.356986039,0.542794416,0.814191624,14,21,936,1394,78,66,66.85714286,3.090472522,74,66,66.38095238,1.70367084,78,66,66.57142857,2.369879012,5.616326531,280,420,20,0,758601.5882,19960447,0,3475351.244,25762777,19960918,0,1981752.077,5400734.51,25762150,19961004,11,1288107.5,4457563.718,0,0,0,0,1,0,0,0,0,0,0,1.5,66.57142857,65535,54,19959976,28158,3352635.667,7427028.837,19960063,28172,3679219,6922451.195,0,0,0,0,0,0,66.85714286,66.38095238,0,14,21,936,1394
245.234.7.126,161.80.140.79,52797,80,2023/12/22 18:02,25790952,133.8453889,2.016210956,0.853012328,1.163198629,22,30,1464,1988,78,66,66.54545455,2.499586743,74,66,66.26666667,1.436043949,78,66,66.38461538,1.962669357,3.852071006,440,600,20,0,505704.3922,20007310,-28,2863248.45,25761251,20007753,0,1226726.238,4361986.555,25761017,20007967,12,888310.931,3753743.159,0,0,0,0,1,0,0,0,0,0,0,1.363636364,66.38461538,65535,71,20006867,28806,2885341.571,6989833.86,20007309,28807,3218968.5,6597825.349,0,0,0,0,0,0,66.54545455,66.26666667,0,22,30,1464,1988
245.234.7.126,161.80.140.79,52798,80,2023/12/22 18:02,25790596,351.3683825,5.312013728,1.938691142,3.373322586,50,87,3312,5750,78,66,66.24,1.68,74,66,66.09195402,0.852746528,78,66,66.1459854,1.223493538,1.496936438,1000,1740,20,0,189636.2647,20026173,-22,1770005.237,25761168,20026630,0,525738.1224,2918770.678,25761016,20026717,12,299546.6977,2219362.909,0,0,0,0,1,0,0,0,0,0,0,1.74,66.1459854,65535,54,20025716,26211,2252424.222,6283808.29,20026171,25829,2574096.4,6039056.353,0,0,0,0,0,0,66.24,66.09195402,0,50,87,3312,5750
245.234.7.126,184.233.30.153,52802,80,2023/12/22 18:02,1086015,1823.179238,33.14871342,14.73276152,18.4159519,16,20,888,1092,78,54,55.5,5.809475019,66,54,54.6,2.615339366,78,54,55,4.358898944,19,320,400,20,0,31029,184153,1,64596.38739,906314,184529,1,60420.93333,78949.63054,901862,181659,11,47466.42105,79249.44828,0,0,0,0,1,0,0,0,0,0,0,1.25,55,65535,1797,183790,106431,165762.6,29714.36381,184153,106069,168085.6667,27790.81335,0,0,0,0,0,0,55.5,54.6,0,16,20,888,1092
245.234.7.126,40.170.249.182,52733,80,2023/12/22 18:02,19252,10284.64575,155.8279659,103.8853106,51.94265531,2,1,132,66,66,66,66,0,66,66,66,0,66,66,66,0,0,40,20,20,0,9626,18972,280,9346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,66,33323,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,0,2,1,132,66
245.234.7.126,40.170.249.182,52726,80,2023/12/22 18:02,17438,11354.51313,172.0380778,114.6920518,57.34602592,2,1,132,66,66,66,66,0,66,66,66,0,66,66,66,0,0,40,20,20,0,8719,17198,240,8479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,66,33323,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,0,2,1,132,66
245.234.7.126,46.30.21.6,52803,80,2023/12/22 18:02,53761,13876.22998,204.6092893,111.6050669,93.00422239,6,5,408,338,78,66,68,4.472135955,74,66,67.6,3.2,78,66,67.81818182,3.950101997,15.60330579,120,100,20,0,5376.1,31604,5,9186.386944,53761,31604,5,10752.2,10840.50782,47566,39988,316,11891.5,16411.25872,0,0,0,0,1,0,0,0,0,0,0,0.833333333,67.81818182,65535,3930,5712,5658,5685,27,31142,5717,14324.66667,11892.76044,0,0,0,0,0,0,68,67.6,0,6,5,408,338
245.234.7.126,46.30.21.6,52804,80,2023/12/22 18:02,131860,6658.577279,98.58941301,53.08660701,45.50280601,7,6,474,404,78,66,67.71428571,4.199125273,74,66,67.33333333,2.98142397,78,66,67.53846154,3.692307692,13.63313609,140,120,20,0,10988.33333,110787,1,30199.41697,131860,110787,1,21976.66667,39843.46548,125733,118108,13,25146.6,46544.864,0,0,0,0,1,0,0,0,0,0,0,0.857142857,67.53846154,65535,3867,6133,5726,5929.5,203.5,110786,5730,40882,49429.86218,0,0,0,0,0,0,67.71428571,67.33333333,0,7,6,474,404
245.234.7.126,46.30.21.6,52805,80,2023/12/22 18:02,21794,73598.23805,1101.220519,504.7260714,596.494448,11,13,738,866,78,66,67.09090909,3.449757447,74,66,66.61538462,2.13175484,78,66,66.83333333,2.823512391,7.972222222,220,260,20,0,947.5652174,6145,1,1926.168281,21794,7986,1,2179.4,3051.041206,15254,6584,13,1271.166667,2321.667785,0,0,0,0,1,0,0,0,0,0,0,1.181818182,66.83333333,65535,3267,5786,5737,5761.5,24.5,6140,5401,5761,301.9944812,0,0,0,0,0,0,67.09090909,66.61538462,0,11,13,738,866
245.234.7.161,40.170.249.145,57449,80,2023/12/22 18:02,40120076,14.8055552,0.224326594,0.149551063,0.074775531,6,3,396,198,66,66,66,0,66,66,66,0,66,66,66,0,0,120,60,20,0,5015009.5,29282289,1134,9823616.792,40120076,29282289,22334,8024015.2,11413206.06,40097772,29311219,10786553,20048886,9262333,0,0,0,0,1,0,0,0,0,0,0,0.5,66,33323,39,10755609,20006,5387807.5,5367801.5,29277974,21170,13352634.67,12084046.91,0,0,0,0,0,0,66,66,0,6,3,396,198
245.234.7.161,40.170.249.40,57706,80,2023/12/22 18:02,40471753,81.53835096,1.23542956,0.593006189,0.642423371,24,26,1584,1716,66,66,66,0,66,66,66,0,66,66,66,0,0,480,520,20,0,825954.1429,28888277,0,4230289.576,40471753,28888277,0,1759641.435,6040054.64,40405085,28914851,13,1616203.4,5820906.424,0,0,0,0,1,0,0,0,0,0,0,1.083333333,66,33323,78,28888275,46946,4461026.444,9013417.46,28887235,47898,4022724.6,8650945.413,0,0,0,0,0,0,66,66,0,24,26,1584,1716
245.234.7.161,53.161.234.241,57829,80,2023/12/22 18:02,16708736,95.99768648,1.436374361,0.598489317,0.837885044,10,14,672,932,78,66,67.2,3.6,74,66,66.57142857,2.060315015,78,66,66.83333333,2.823512391,7.972222222,200,280,20,0,726466.7826,11419714,13,2426209.624,16690146,11420760,399,1854460.667,3600157.832,16689854,11421085,13,1283834.923,3116798.196,0,0,0,0,1,0,0,0,0,0,0,1.4,66.83333333,65535,56,11418668,14447,2114178.667,4183480.795,11418343,14261,2080455.875,3755269.575,0,0,0,0,0,0,67.2,66.57142857,0,10,14,672,932
245.234.7.161,40.170.249.154,57784,80,2023/12/22 18:02,518018,637.0435004,9.652174249,3.8608697,5.791304549,2,3,132,198,66,66,66,0,66,66,66,0,66,66,66,0,0,40,60,20,0,129504.5,499704,13,213829.3981,0,0,0,0,0,499717,499704,13,249858.5,249845.5,0,0,0,0,1,0,0,0,0,0,0,1.5,66,65535,22,0,0,0,0,483268,16436,249852,233416,0,0,0,0,0,0,66,66,0,2,3,132,198
245.234.7.161,53.161.225.81,57831,80,2023/12/22 18:02,15214070,101.0906352,1.511758524,0.723014946,0.788743577,11,12,738,800,78,66,67.09090909,3.449757447,74,66,66.66666667,2.211083194,78,66,66.86956522,2.878773106,8.287334594,220,240,20,0,691548.6364,10505615,13,2295228.122,15195385,10506644,398,1519538.5,3214829.645,15195451,10507186,13,1381404.636,3099018.942,0,0,0,0,1,0,0,0,0,0,0,1.090909091,66.86956522,65535,71,10504586,16543,1861363.5,3870938.397,10504044,5677,1891322.25,3495663.969,0,0,0,0,0,0,67.09090909,66.66666667,0,11,12,738,800
245.234.7.161,40.170.249.37,57766,80,2023/12/22 18:02,22749,8703.679283,131.8739285,87.91595235,43.95797617,2,1,132,66,66,66,66,0,66,66,66,0,66,66,66,0,0,40,20,20,0,11374.5,21340,1409,9965.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,66,65535,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,0,2,1,132,66
245.234.7.161,187.131.210.228,57817,80,2023/12/22 18:02,151253,2181.774907,33.05719556,19.83431734,13.22287822,3,2,198,132,66,66,66,0,66,66,66,0,66,66,66,0,0,60,40,20,0,37813.25,149887,14,64706.67488,151253,150856,397,75626.5,75229.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.666666667,66,65535,64877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,0,3,2,198,132
245.234.7.161,187.131.210.228,57819,80,2023/12/22 18:02,152450,2164.644146,32.79763857,19.67858314,13.11905543,3,2,198,132,66,66,66,0,66,66,66,0,66,66,66,0,0,60,40,20,0,38112.5,149711,14,64433.99108,152450,150852,1598,76225,74627,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.666666667,66,65535,64880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,0,3,2,198,132
245.234.7.161,53.161.225.81,57832,80,2023/12/22 18:02,14544284,55.82949288,0.825066397,0.412533199,0.412533199,6,6,408,404,78,66,68,4.472135955,74,66,67.33333333,2.98142397,78,66,67.66666667,3.815174381,14.55555556,120,120,20,0,1322207.636,10510663,14,3118721.463,14525297,10514059,399,2905059.4,4101111.402,14525362,10513711,14,2905072.4,4105253.51,0,0,0,0,1,0,0,0,0,0,0,1,67.66666667,65535,54,10507267,16280,3514023.333,4944970.104,10507615,18922,3627550.5,4286412.555,0,0,0,0,0,0,68,67.33333333,0,6,6,408,404
245.234.7.161,53.161.225.81,57833,80,2023/12/22 18:02,14530041,51.34190606,0.757052234,0.412937582,0.344114652,6,5,408,338,78,66,68,4.472135955,74,66,67.6,3.2,78,66,67.81818182,3.950101997,15.60330579,120,100,20,0,1453004.1,10497573,316,3237807.933,14511725,10502089,400,2902345,4096895.394,14511246,10499094,316,3627811.5,4287048.492,0,0,0,0,1,0,0,0,0,0,0,0.833333333,67.81818182,65535,54,10493057,18190,3509880.667,4937851.34,10496052,18795,3624443.5,4281697.175,0,0,0,0,0,0,68,67.6,0,6,5,408,338
245.234.7.161,53.161.225.81,57834,80,2023/12/22 18:02,14522747,69.54607141,1.032862447,0.550859972,0.482002475,8,7,540,470,78,66,67.5,3.968626967,74,66,67.14285714,2.799416849,78,66,67.33333333,3.476907949,12.08888889,160,140,20,0,1037339.071,10461796,12,2804392.598,14504129,10463213,401,2072018.429,3686784.144,14503854,10463319,12,2417309,3879435.251,0,0,0,0,1,0,0,0,0,0,0,0.875,67.33333333,65535,62,10460379,17694,2629948.25,4520901.813,10460273,17630,2896896.6,4078383.463,0,0,0,0,0,0,67.5,67.14285714,0,8,7,540,470
245.234.7.161,53.161.225.81,57835,80,2023/12/22 18:02,14520437,87.73840622,1.308500564,0.619816057,0.688684507,9,10,606,668,78,66,67.33333333,3.771236166,74,66,66.8,2.4,78,66,67.05263158,3.136771458,9.83933518,180,200,20,0,806690.9444,10445417,13,2506642.441,14501809,10446846,400,1812726.125,3509885.236,14501892,10446316,13,1611321.333,3360270.89,0,0,0,0,1,0,0,0,0,0,0,1.111111111,67.05263158,65535,62,10443988,15755,2102679,4170654.59,10444518,15956,2412694.5,3869859.34,0,0,0,0,0,0,67.33333333,66.8,0,9,10,606,668
245.234.7.161,53.161.225.81,57836,80,2023/12/22 18:02,14521634,55.91657247,0.826353288,0.413176644,0.413176644,6,6,408,404,78,66,68,4.472135955,74,66,67.33333333,2.98142397,78,66,67.66666667,3.815174381,14.55555556,120,120,20,0,1320148.545,10486111,13,3111629.699,14502961,10487176,2394,2900592.2,4089758.214,14502756,10487925,13,2900551.2,4093991.194,0,0,0,0,1,0,0,0,0,0,0,1,67.66666667,65535,54,10485046,16484,3506159.667,4934817.855,10484297,16369,3620695.75,4277575.845,0,0,0,0,0,0,68,67.33333333,0,6,6,408,404
245.234.7.161,53.161.225.81,57837,80,2023/12/22 18:02,14520415,69.55724062,1.033028326,0.550948441,0.482079885,8,7,540,470,78,66,67.5,3.968626967,74,66,67.14285714,2.799416849,78,66,67.33333333,3.476907949,12.08888889,160,140,20,0,1037172.5,10462034,14,2805055.654,14501416,10463525,399,2071630.857,3687944.444,14501906,10463274,14,2416984.333,3880607.874,0,0,0,0,1,0,0,0,0,0,0,0.875,67.33333333,65535,62,10460543,18110,2628824,4521645.074,10460794,18369,2897068.2,4079550.381,0,0,0,0,0,0,67.5,67.14285714,0,8,7,540,470
245.234.7.161,53.161.225.81,57838,80,2023/12/22 18:02,14515635,51.39286018,0.757803568,0.413347401,0.344456167,6,5,408,338,78,66,68,4.472135955,74,66,67.6,3.2,78,66,67.81818182,3.950101997,15.60330579,120,100,20,0,1451563.5,10478402,5,3232195.268,14496594,10482549,5,2899318.8,4088953.613,14493057,10480646,355,3623264.25,4279597.102,0,0,0,0,1,0,0,0,0,0,0,0.833333333,67.81818182,65535,54,10474255,17100,3504642.667,4928260.65,10476158,19339,3620419.75,4272913.825,0,0,0,0,0,0,68,67.6,0,6,5,408,338
245.234.7.161,53.161.225.81,57839,80,2023/12/22 18:02,14515219,51.39433308,0.757825287,0.413359247,0.344466039,6,5,408,338,78,66,68,4.472135955,74,66,67.6,3.2,78,66,67.81818182,3.950101997,15.60330579,120,100,20,0,1451521.9,10477988,399,3232126.239,14496190,10481767,399,2899238,4088683.292,14492716,10479446,771,3623179,4278935.14,0,0,0,0,1,0,0,0,0,0,0,0.833333333,67.81818182,65535,54,10474209,17863,3504725.333,4928169.466,10476530,18922,3620576.75,4273181.72,0,0,0,0,0,0,68,67.6,0,6,5,408,338
245.234.7.161,53.161.225.81,57840,80,2023/12/22 18:02,14513655,55.94731306,0.826807582,0.413403791,0.413403791,6,6,408,404,78,66,68,4.472135955,74,66,67.33333333,2.98142397,78,66,67.66666667,3.815174381,14.55555556,120,120,20,0,1319423.182,10472138,2,3108147.203,14495010,10475417,2,2899002,4085674.616,14491132,10473812,13,2898226.4,4089650.277,0,0,0,0,1,0,0,0,0,0,0,1,67.66666667,65535,54,10468859,17288,3502889.333,4925684.852,10470464,18960,3619294.75,4270754.325,0,0,0,0,0,0,68,67.33333333,0,6,6,408,404
245.234.7.161,53.161.225.81,57841,80,2023/12/22 18:02,14513243,55.94890129,0.826831054,0.413415527,0.413415527,6,6,408,404,78,66,68,4.472135955,74,66,67.33333333,2.98142397,78,66,67.66666667,3.815174381,14.55555556,120,120,20,0,1319385.727,10462818,19,3105578.109,14494609,10463941,397,2898921.8,4080305.322,14490334,10464409,19,2898066.8,4084976.557,0,0,0,0,1,0,0,0,0,0,0,1,67.66666667,65535,54,10461695,18825,3501010.667,4921947.324,10461227,20019,3618459.75,4266836.742,0,0,0,0,0,0,68,67.33333333,0,6,6,408,404
245.234.7.161,186.51.14.129,57842,80,2023/12/22 18:02,14533467,64.40307739,0.963293893,0.481646946,0.481646946,7,7,474,462,78,66,67.71428571,4.199125273,78,54,66,6.414269806,78,54,66.85714286,5.488392204,30.12244898,140,140,20,0,1117959,13947924,14,3704226.465,585543,148064,387,97590.5,68075.65518,14392869,13950196,14,2398811.5,5166341.646,0,0,0,0,1,0,0,0,0,0,0,1,66.85714286,65535,8105,142519,133132,138585,3433.576343,13945652,133597,2900452.8,5522600.363,0,0,0,0,0,0,67.71428571,66,0,7,7,474,462
245.234.7.168,189.81.241.69,24245,47056,2023/12/22 18:02,6007676,20.97316833,0.499361151,0.499361151,0,3,0,126,0,42,42,42,0,0,0,0,0,42,42,42,0,0,24,0,8,0,3003838,4007434,2000242,1003596,6007676,4007434,2000242,3003838,1003596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,2007192,2000242,2003717,3475,0,0,0,0,0,0,42,0,0,3,0,126,0
245.234.7.168,108.193.57.241,24245,31930,2023/12/22 18:02,6012337,20.9569091,0.498974026,0.498974026,0,3,0,126,0,42,42,42,0,0,0,0,0,42,42,42,0,0,24,0,8,0,3006168.5,4007414,2004923,1001245.5,6012337,4007414,2004923,3006168.5,1001245.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,2004923,2002491,2003707,1216,0,0,0,0,0,0,42,0,0,3,0,126,0
245.234.7.161,187.131.210.228,57818,80,2023/12/22 18:02,151713,2175.159676,32.9569648,19.77417888,13.18278592,3,2,198,132,66,66,66,0,66,66,66,0,66,66,66,0,0,60,40,20,0,37928.25,149495,15,64414.95925,151713,150907,806,75856.5,75050.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.666666667,66,65535,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,0,3,2,198,132
245.234.7.161,40.170.249.141,57844,80,2023/12/22 18:02,43569950,47.41800255,0.711499554,0.45903197,0.252467584,20,11,1332,734,78,66,66.6,2.615339366,74,66,66.72727273,2.299838298,78,66,66.64516129,2.508673819,6.293444329,400,220,20,0,1452331.667,20177793,454,4290697.281,43569950,20177793,1206,2293155.263,5209649.001,43551829,20201008,454,4355182.9,6541038.223,0,0,0,0,1,0,0,0,0,0,0,0.55,66.64516129,65535,30,20176510,15696,4721567.667,6782953.841,20176614,16902,4336984.5,6537432.724,0,0,0,0,0,0,66.6,66.72727273,0,20,11,1332,734
245.234.7.145,156.59.252.248,2489,13376,2023/12/22 18:02,124002,870.9536943,16.12877212,8.064386058,8.064386058,1,1,54,54,54,54,54,0,54,54,54,0,54,54,54,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,54,65183,64524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,0,1,1,54,54
245.234.7.145,179.47.80.175,2541,37351,2023/12/22 18:02,9646824,58.87948199,1.036610598,0.621966359,0.414644239,6,4,332,236,62,54,55.33333333,2.98142397,66,54,59,5.196152423,66,54,56.8,4.4,19.36,120,80,20,0,1071869.333,6127129,242,1994163.081,9474259,6367886,340,1894851.8,2493941.953,9450439,6127129,173177,3150146.333,2430690.726,0,0,0,0,1,0,0,0,0,0,0,0.666666667,56.8,65535,64800,6126759,196045,2997103.667,2432327.276,5886614,172195,2290969,2355138.94,0,0,0,0,0,0,55.33333333,59,0,6,4,332,236
245.234.7.126,47.247.62.54,52809,80,2023/12/22 18:02,1414208,530.3321718,7.778205186,4.949766937,2.82843825,7,4,474,276,78,66,67.71428571,4.199125273,78,66,69,5.196152423,78,66,68.18181818,4.628335295,21.4214876,140,80,20,0,141420.8,1346000,1,401665.5809,1414208,1346000,1,235701.3333,496666.904,1397523,1378210,15,465841,645190.335,0,0,0,0,1,0,0,0,0,0,0,0.571428571,68.18181818,65535,5458,18370,16453,17411.5,958.5,1345576,16455,460274.3333,626003.5389,0,0,0,0,0,0,67.71428571,69,0,7,4,474,276
245.234.7.126,47.247.62.54,52810,80,2023/12/22 18:02,1483165,505.6753632,7.416571993,4.719636723,2.69693527,7,4,474,276,78,66,67.71428571,4.199125273,78,66,69,5.196152423,78,66,68.18181818,4.628335295,21.4214876,140,80,20,0,148316.5,1429655,0,427181.994,1483165,1429655,0,247194.1667,528872.8189,1465548,1446957,27,488516,677762.3811,0,0,0,0,1,0,0,0,0,0,0,0.571428571,68.18181818,65535,5459,17667,17213,17440,227,1429256,17214,488178.3333,665442.4904,0,0,0,0,0,0,67.71428571,69,0,7,4,474,276
245.234.7.126,47.247.62.54,52811,80,2023/12/22 18:02,1485030,505.0403022,7.407257766,4.713709487,2.693548278,7,4,474,276,78,66,67.71428571,4.199125273,78,66,69,5.196152423,78,66,68.18181818,4.628335295,21.4214876,140,80,20,0,148503,1430033,1,427250.8829,1485030,1430033,1,247505,528906.4088,1468012,1448742,14,489337.3333,678447.0254,0,0,0,0,1,0,0,0,0,0,0,0.571428571,68.18181818,65535,5458,18323,16848,17585.5,737.5,1429586,16850,488401.3333,665518.5208,0,0,0,0,0,0,67.71428571,69,0,7,4,474,276
245.234.7.126,47.247.62.127,52812,80,2023/12/22 18:02,1515441,1336.904571,24.41533521,9.238234943,15.17710026,14,23,780,1246,78,54,55.71428571,6.180945044,58,54,54.17391304,0.81572448,78,54,54.75675676,3.927762622,15.42731921,280,460,20,0,42095.58333,1356277,0,222372.0085,1515441,1356277,0,116572.3846,358340.7287,1498565,1372864,12,68116.59091,284982.259,0,0,0,0,1,0,0,0,0,0,0,1.642857143,54.75675676,65535,4380,51886,16533,23812,14039.35197,1355898,16251,210762.4286,467547.7588,0,0,0,0,0,0,55.71428571,54.17391304,0,14,23,780,1246
245.234.7.126,161.80.140.79,52814,80,2023/12/22 18:02,28204798,150.4708525,2.269117474,1.134558737,1.134558737,32,32,2124,2120,78,66,66.375,2.087911636,74,66,66.25,1.391941091,78,66,66.3125,1.775484089,3.15234375,640,640,20,0,447695.2063,20023792,1,2659801.115,28174809,20024323,1,908864.8065,3736209.474,28175217,20024247,13,908877.9677,3738233.152,0,0,0,0,1,0,0,0,0,0,0,1,66.3125,65535,226,20023261,26272,1462852.214,5147759.341,20023337,5277,1335845.19,4476484.096,0,0,0,0,0,0,66.375,66.25,0,32,32,2124,2120
245.234.7.126,46.30.21.28,52823,80,2023/12/22 18:02,5629375,1515.976463,22.91551016,9.059620295,13.85588986,51,78,3378,5156,78,66,66.23529412,1.663780662,74,66,66.1025641,0.899996347,78,66,66.15503876,1.260303965,1.588366084,1020,1560,20,0,43979.19531,5472472,-14,481728.9588,5629375,5472472,1,112587.5,765740.103,5622890,5478569,11,73024.54545,620106.8199,0,0,0,0,1,0,0,0,0,0,0,1.529411765,66.15503876,65535,5480,49335,5434,16925.66667,16773.68781,5472471,5442,796289.4286,1909105.02,0,0,0,0,0,0,66.23529412,66.1025641,0,51,78,3378,5156
245.234.7.126,166.108.178.85,52829,80,2023/12/22 18:02,11761359,113.9324121,1.700483762,0.850241881,0.850241881,10,10,672,668,78,66,67.2,3.6,74,66,66.8,2.4,78,66,67,3.065941943,9.4,200,200,20,0,619018.8947,6635826,0,1793149.565,11728131,6636032,0,1303125.667,2428828.585,11728538,6636182,13,1303170.889,2436348.586,0,0,0,0,1,0,0,0,0,0,0,1,67,65535,62,6635620,32528,1353986.8,2640816.692,6635470,32821,1950454.833,2754958.796,0,0,0,0,0,0,67.2,66.8,0,10,10,672,668
